id,stock_id,รับเข้า,วันที่รับเข้า/จ่ายออก,หมวด,ประเภท,ประเภทย่อย,รหัสสินค้า,ชื่อสินค้า,รูปสินค้า,หน่วย,lot สินค้า,ราคาสินค้า,รับเข้าจากบริษัท,เลขที่บิลรับเข้า,แผนกที่เบิกจ่าย,เลขที่ใบเบิก,จำนวนโควต้าเบิก,จำนวนยกมา,มูลค่ายกมา,ราคารับเข้า/จ่ายออก,จำนวนรับเข้า/จ่ายออก,มูลค่ารับเข้า/จ่ายออก,จำนวนคงเหลือ,มูลค่าคงเหลือ,สถานะคงคลัง
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000206,พรมเช็ดเท้า แบบดักฝุ่น ขนาด 50*120 ซม.,,ผืน,,590,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000207,ก๊อกน้ำ ชนิดทองเหลือง ขนาด 1/2 นิ้ว,,อัน,,250.00,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000208,สายฉีดชำระ,,อัน,,150,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000209,กล่องลอย ชนิดพลาสติก ขนาด 2*4 นิ้ว,,อัน,,19,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000210,กลอนประตู ชนิดสแตนเลส ขนาด 4 นิ้ว,,ชุด,,11,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000211,ก๊อกน้ำ ชนิดทองเหลือง สำหรับซิงค์ ขนาด 1/2 นิ้ว,,อัน,,550,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000212,ก๊อกน้ำ ชนิดทองเหลือง แบบเดี่ยว ขนาด 1/2 นิ้ว,,อัน,,680,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000213,ก๊อกน้ำ ชนิดทองเหลือง แบบเกลียวใน ขนาด 1/2 นิ้ว,,อัน,,95,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000214,ก๊อกน้ำ ชนิดทองเหลือง แบบบอล ขนาด 1/2 นิ้ว,,อัน,,85,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000215,ก๊อกน้ำ ชนิดทองเหลือง สำหรับฝักบัว ขนาด 1/2 นิ้ว,,อัน,,160,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000216,ยกเลิก ก๊อกน้ำ ชนิดทองเหลือง ขนาด 1/2 นิ้ว,,อัน,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000217,ก๊อกน้ำ ชนิดทองเหลือง แบบสนาม ขนาด 1/2 นิ้ว,,อัน,,165,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000218,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่าง แบบเดี่ยว ขนาด 1/2 นิ้ว,,อัน,,650,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000219,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างจาน ขนาด 1/2 นิ้ว,,อัน,,290,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000220,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า ขนาด 1/2 นิ้ว,,อัน,,450,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000221,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 250 กรัม,,กระปุก,,176,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000222,กุญแจ ชนิดทองเหลือง แบบคล้อง คอยาว,,อัน,,66,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000223,กุญแจ ชนิดทองเหลือง แบบคล้อง ขนาด 38 มม.,,ชุด,,105,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000224,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1/2 นิ้ว,,อัน,,9,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000225,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 3/4 นิ้ว,,อัน,,13,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000226,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1 นิ้ว,,อัน,,19,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000227,ข้องอ ชนิด PVC แบบ 90 องศา เกลียวนอก ขนาด 1 นิ้ว,,อัน,,14,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000228,ข้องอ ชนิด PVC แบบ 90 องศา เกลียวใน ขนาด 1/2 นิ้ว,,อัน,,13,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000229,ข้องอ ชนิดทองเหลือง แบบ 90 องศา,,อัน,,38,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000230,ข้อต่อตรง ชนิด PVC ขนาด 1 นิ้ว,,อัน,,15,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000231,ข้อต่อตรง ชนิด PVC ขนาด 1/2 นิ้ว,,อัน,,7,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000232,ข้อต่อตรง ชนิด PVC แบบเกลียวนอก ขนาด 1 นิ้ว,,อัน,,9,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,P230-000233,ข้อต่อลด ชนิด PVC ขนาด 3/4 * 1/2 นิ้ว,,อัน,,9,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
