id,หน่วยงาน,เลขที่บันทึกข้อความ,วันที่ขออนุมัติ,ชื่อสินค้า,รหัส/ลำดับสินค้า,หมวด,ประเภท,ประเภทย่อย,จำนวนที่ขออนุมัติ,หน่วยนับ,ราคาต่อหน่วย,มูลค่าที่ขออนุมัติ,กรณีเกิน/นอกแผน (over supply),ผู้ขอความเห็นชอบ,ผู้เห็นชอบ
A230671219012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ก๊อกน้ำ ชนิดทองเหลือง สำหรับแก้วชน แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-000815,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,95,95,,,
A230671219012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ก๊อกน้ำ ชนิดทองเหลือง สำหรับซิงค์ ขนาด 1/2 นิ้ว,P230-000211,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,550,"1,650.00",,,
A230671219012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,สายน้ำดี ขนาด 24 นิ้ว,P230-000270,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,เส้น,85,255,ราคา,,
A230671219012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ลูกลอยไฟฟ้า แบบหัวนก,P230-001181,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,ชุด,250,500,,,
A230671219012,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ลูกบิด สำหรับห้องน้ำ,P230-000261,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,285,570,ราคา,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ลูกบิด สำหรับประตูทั่วไป,P230-000777,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ชุด,275,275,ราคา,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ชุดกดชักโครก,P230-000244,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,44,44,จำนวน วงเงิน,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ฝานั่งรองชักโครก ชนิดพลาสติก,P230-000897,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,330,330,จำนวน วงเงิน,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,น๊อต สำหรับหัวฝา ขนาด 1/2*1 นิ้ว,P230-000246,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,26,ตัว,2,52,จำนวน วงเงิน,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ตะปู ขนาด 1 นิ้ว,P230-000237,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,ขีด,66,66,วงเงิน ราคา,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ใบเลื่อย,P230-000325,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,ใบ,60,180,ราคา,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,สะดืออ่าง,P230-000266,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,110,110,ราคา,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,กาว ชนิดร้อน,P230-000322,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,หลอด,22,44,,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ผงยิบซัม,P230-001258,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กิโลกรัม,33,33,นอกแผน,,
A230671219013,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ตะปูคอนกรีต,P230-001259,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,กล่อง,18,36,นอกแผน,,
A230671219014,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,กระดาษเช็ดมือ,P230-000064,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,600,ม้วน,42,"25,200.00",,,
A230671219014,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,น้ำยา สำหรับล้างจาน,P230-000124,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,20,แกลลอน,90,"1,800.00",,,
A230671219014,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,น้ำยา สำหรับล้างมือ,P230-000125,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,40,แกลลอน,99,"3,960.00",,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,สายฉีดชำระ แบบชุดเล็ก,P230-000267,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,132,132,,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ข้อต่อลด ชนิด PVC ขนาด 3/4 * 1/2 นิ้ว,P230-000233,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,15,30,ราคา,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 500 กรัม,P230-000892,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,กระป๋อง,300,300,จำนวน วงเงิน,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,บอลวาล์ว ชนิด PVC ขนาด 1/2 นิ้ว,P230-000249,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,165,165,ราคา,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,มินิวาล์ว ชนิดทองเหลือง แบบ 3 ทาง ขนาด 1/2 นิ้ว,P230-000320,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,154,308,จำนวน วงเงิน ราคา,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,นิปเปิ้ล ชนิดทองเหลือง ขนาด 1/2 นิ้ว,P230-000308,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,22,44,จำนวน วงเงิน,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ปูน สำหรับยาแนว สีขาว,P230-001113,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,ถุง,94,188,ราคา,,
A230671219015,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,ใบตัด ชนิดไฟเบอร์ ขนาด 14 นิ้ว,P230-001260,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,110,220,นอกแผน,,
A230671219016,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,สกรู ชนิดเกลียวปล่อย ขนาด 3.5*40 มม.,P230-000904,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,100,กล่อง,3.3,330,จำนวน วงเงิน,,
A230671219016,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,19/12/2567,กาวตะปู,P230-001261,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,หลอด,132,132,นอกแผน,,
